[2025-09-06T10:05:57.117Z] [INFO] Processing file: drug-label-0001-of-0013.json
[2025-09-06T10:05:57.126Z] [ERROR] Error in uncaught exception: The "chunk" argument must be of type string or an instance of Buffer, TypedArray, or DataView. Received an instance of Object
[2025-09-06T13:06:50.605050] [INFO] Starting FDA drug label processing with Python
[2025-09-06T13:06:50.605675] [INFO] Found 13 JSON files to process
[2025-09-06T13:06:50.605766] [INFO] 
=== Processing file 1/13: drug-label-0001-of-0013.json ===
[2025-09-06T13:06:59.320903] [INFO] Processing chunk 370/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.320996] [INFO] Processing chunk 371/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321088] [INFO] Processing chunk 372/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321177] [INFO] Processing chunk 373/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321269] [INFO] Processing chunk 374/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321359] [INFO] Processing chunk 375/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321452] [INFO] Processing chunk 376/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321546] [INFO] Processing chunk 377/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321637] [INFO] Processing chunk 378/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321729] [INFO] Processing chunk 379/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321822] [INFO] Processing chunk 380/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.321913] [INFO] Processing chunk 381/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322003] [INFO] Processing chunk 382/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322094] [INFO] Processing chunk 383/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322186] [INFO] Processing chunk 384/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322277] [INFO] Processing chunk 385/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322370] [INFO] Processing chunk 386/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322463] [INFO] Processing chunk 387/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322556] [INFO] Processing chunk 388/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322648] [INFO] Processing chunk 389/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322741] [INFO] Processing chunk 390/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322842] [INFO] Processing chunk 391/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.322937] [INFO] Processing chunk 392/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323030] [INFO] Processing chunk 393/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323126] [INFO] Processing chunk 394/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323221] [INFO] Processing chunk 395/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323315] [INFO] Processing chunk 396/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323409] [INFO] Processing chunk 397/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323505] [INFO] Processing chunk 398/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323598] [INFO] Processing chunk 399/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323698] [INFO] Processing chunk 400/400 from drug-label-0003-of-0013.json
[2025-09-06T13:06:59.323794] [INFO] Completed processing drug-label-0003-of-0013.json. Extracted 0 medications
[2025-09-06T13:06:59.526259] [INFO] 
=== Processing file 4/13: drug-label-0004-of-0013.json ===
[2025-09-06T13:06:59.526462] [INFO] Processing file: drug-label-0004-of-0013.json
[2025-09-06T13:06:59.526626] [INFO] File size: 636.50 MB
[2025-09-06T13:07:01.744050] [INFO] Found 20000 records in drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747135] [INFO] Split into 400 chunks of up to 50 records each
[2025-09-06T13:07:01.747277] [INFO] Processing chunk 1/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747405] [INFO] Processing chunk 2/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747510] [INFO] Processing chunk 3/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747606] [INFO] Processing chunk 4/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747718] [INFO] Processing chunk 5/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747813] [INFO] Processing chunk 6/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.747912] [INFO] Processing chunk 7/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748004] [INFO] Processing chunk 8/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748103] [INFO] Processing chunk 9/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748204] [INFO] Processing chunk 10/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748300] [INFO] Processing chunk 11/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748400] [INFO] Processing chunk 12/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748492] [INFO] Processing chunk 13/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748586] [INFO] Processing chunk 14/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748680] [INFO] Processing chunk 15/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748775] [INFO] Processing chunk 16/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748876] [INFO] Processing chunk 17/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.748968] [INFO] Processing chunk 18/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749065] [INFO] Processing chunk 19/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749159] [INFO] Processing chunk 20/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749253] [INFO] Processing chunk 21/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749347] [INFO] Processing chunk 22/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749443] [INFO] Processing chunk 23/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749540] [INFO] Processing chunk 24/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749633] [INFO] Processing chunk 25/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749731] [INFO] Processing chunk 26/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749828] [INFO] Processing chunk 27/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.749924] [INFO] Processing chunk 28/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750020] [INFO] Processing chunk 29/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750112] [INFO] Processing chunk 30/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750208] [INFO] Processing chunk 31/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750300] [INFO] Processing chunk 32/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750394] [INFO] Processing chunk 33/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750490] [INFO] Processing chunk 34/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750582] [INFO] Processing chunk 35/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750677] [INFO] Processing chunk 36/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750773] [INFO] Processing chunk 37/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750870] [INFO] Processing chunk 38/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.750970] [INFO] Processing chunk 39/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751066] [INFO] Processing chunk 40/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751161] [INFO] Processing chunk 41/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751256] [INFO] Processing chunk 42/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751350] [INFO] Processing chunk 43/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751448] [INFO] Processing chunk 44/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751543] [INFO] Processing chunk 45/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751641] [INFO] Processing chunk 46/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751732] [INFO] Processing chunk 47/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751824] [INFO] Processing chunk 48/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.751917] [INFO] Processing chunk 49/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752013] [INFO] Processing chunk 50/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752104] [INFO] Processing chunk 51/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752197] [INFO] Processing chunk 52/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752287] [INFO] Processing chunk 53/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752390] [INFO] Processing chunk 54/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752501] [INFO] Processing chunk 55/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752597] [INFO] Processing chunk 56/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752687] [INFO] Processing chunk 57/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752782] [INFO] Processing chunk 58/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752872] [INFO] Processing chunk 59/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.752967] [INFO] Processing chunk 60/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753059] [INFO] Processing chunk 61/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753154] [INFO] Processing chunk 62/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753252] [INFO] Processing chunk 63/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753347] [INFO] Processing chunk 64/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753457] [INFO] Processing chunk 65/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753568] [INFO] Processing chunk 66/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753665] [INFO] Processing chunk 67/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753763] [INFO] Processing chunk 68/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753855] [INFO] Processing chunk 69/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.753952] [INFO] Processing chunk 70/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754046] [INFO] Processing chunk 71/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754146] [INFO] Processing chunk 72/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754240] [INFO] Processing chunk 73/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754376] [INFO] Processing chunk 74/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754505] [INFO] Processing chunk 75/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754644] [INFO] Processing chunk 76/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754766] [INFO] Processing chunk 77/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754869] [INFO] Processing chunk 78/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.754971] [INFO] Processing chunk 79/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755071] [INFO] Processing chunk 80/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755166] [INFO] Processing chunk 81/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755258] [INFO] Processing chunk 82/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755350] [INFO] Processing chunk 83/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755444] [INFO] Processing chunk 84/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755538] [INFO] Processing chunk 85/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755633] [INFO] Processing chunk 86/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755724] [INFO] Processing chunk 87/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755817] [INFO] Processing chunk 88/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.755907] [INFO] Processing chunk 89/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756001] [INFO] Processing chunk 90/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756094] [INFO] Processing chunk 91/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756187] [INFO] Processing chunk 92/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756283] [INFO] Processing chunk 93/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756378] [INFO] Processing chunk 94/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756469] [INFO] Processing chunk 95/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756561] [INFO] Processing chunk 96/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756673] [INFO] Processing chunk 97/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756795] [INFO] Processing chunk 98/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.756905] [INFO] Processing chunk 99/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757010] [INFO] Processing chunk 100/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757114] [INFO] Processing chunk 101/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757218] [INFO] Processing chunk 102/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757315] [INFO] Processing chunk 103/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757413] [INFO] Processing chunk 104/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757513] [INFO] Processing chunk 105/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757612] [INFO] Processing chunk 106/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757715] [INFO] Processing chunk 107/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757810] [INFO] Processing chunk 108/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.757906] [INFO] Processing chunk 109/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758003] [INFO] Processing chunk 110/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758095] [INFO] Processing chunk 111/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758191] [INFO] Processing chunk 112/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758288] [INFO] Processing chunk 113/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758385] [INFO] Processing chunk 114/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758486] [INFO] Processing chunk 115/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758580] [INFO] Processing chunk 116/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758675] [INFO] Processing chunk 117/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758770] [INFO] Processing chunk 118/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758866] [INFO] Processing chunk 119/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.758963] [INFO] Processing chunk 120/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759056] [INFO] Processing chunk 121/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759153] [INFO] Processing chunk 122/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759250] [INFO] Processing chunk 123/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759349] [INFO] Processing chunk 124/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759445] [INFO] Processing chunk 125/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759545] [INFO] Processing chunk 126/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759648] [INFO] Processing chunk 127/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759747] [INFO] Processing chunk 128/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759848] [INFO] Processing chunk 129/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.759950] [INFO] Processing chunk 130/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760050] [INFO] Processing chunk 131/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760152] [INFO] Processing chunk 132/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760252] [INFO] Processing chunk 133/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760356] [INFO] Processing chunk 134/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760457] [INFO] Processing chunk 135/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760557] [INFO] Processing chunk 136/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760658] [INFO] Processing chunk 137/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760759] [INFO] Processing chunk 138/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760869] [INFO] Processing chunk 139/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.760974] [INFO] Processing chunk 140/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761079] [INFO] Processing chunk 141/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761186] [INFO] Processing chunk 142/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761292] [INFO] Processing chunk 143/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761398] [INFO] Processing chunk 144/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761509] [INFO] Processing chunk 145/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761623] [INFO] Processing chunk 146/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761722] [INFO] Processing chunk 147/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761830] [INFO] Processing chunk 148/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.761935] [INFO] Processing chunk 149/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762042] [INFO] Processing chunk 150/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762150] [INFO] Processing chunk 151/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762287] [INFO] Processing chunk 152/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762396] [INFO] Processing chunk 153/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762507] [INFO] Processing chunk 154/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762616] [INFO] Processing chunk 155/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762720] [INFO] Processing chunk 156/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762826] [INFO] Processing chunk 157/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.762933] [INFO] Processing chunk 158/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763041] [INFO] Processing chunk 159/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763146] [INFO] Processing chunk 160/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763254] [INFO] Processing chunk 161/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763359] [INFO] Processing chunk 162/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763461] [INFO] Processing chunk 163/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763565] [INFO] Processing chunk 164/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763664] [INFO] Processing chunk 165/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763763] [INFO] Processing chunk 166/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763867] [INFO] Processing chunk 167/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.763972] [INFO] Processing chunk 168/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764080] [INFO] Processing chunk 169/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764190] [INFO] Processing chunk 170/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764299] [INFO] Processing chunk 171/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764428] [INFO] Processing chunk 172/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764538] [INFO] Processing chunk 173/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764642] [INFO] Processing chunk 174/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764752] [INFO] Processing chunk 175/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764871] [INFO] Processing chunk 176/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.764976] [INFO] Processing chunk 177/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765081] [INFO] Processing chunk 178/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765179] [INFO] Processing chunk 179/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765281] [INFO] Processing chunk 180/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765375] [INFO] Processing chunk 181/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765473] [INFO] Processing chunk 182/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765576] [INFO] Processing chunk 183/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765676] [INFO] Processing chunk 184/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765781] [INFO] Processing chunk 185/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765879] [INFO] Processing chunk 186/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.765978] [INFO] Processing chunk 187/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766078] [INFO] Processing chunk 188/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766177] [INFO] Processing chunk 189/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766281] [INFO] Processing chunk 190/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766380] [INFO] Processing chunk 191/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766479] [INFO] Processing chunk 192/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766581] [INFO] Processing chunk 193/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766683] [INFO] Processing chunk 194/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766788] [INFO] Processing chunk 195/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766890] [INFO] Processing chunk 196/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.766995] [INFO] Processing chunk 197/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767091] [INFO] Processing chunk 198/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767193] [INFO] Processing chunk 199/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767294] [INFO] Processing chunk 200/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767665] [INFO] Processing chunk 201/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767762] [INFO] Processing chunk 202/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767859] [INFO] Processing chunk 203/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.767950] [INFO] Processing chunk 204/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768050] [INFO] Processing chunk 205/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768150] [INFO] Processing chunk 206/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768250] [INFO] Processing chunk 207/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768349] [INFO] Processing chunk 208/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768443] [INFO] Processing chunk 209/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768539] [INFO] Processing chunk 210/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768632] [INFO] Processing chunk 211/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768728] [INFO] Processing chunk 212/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768824] [INFO] Processing chunk 213/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.768914] [INFO] Processing chunk 214/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769011] [INFO] Processing chunk 215/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769138] [INFO] Processing chunk 216/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769233] [INFO] Processing chunk 217/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769330] [INFO] Processing chunk 218/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769425] [INFO] Processing chunk 219/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769529] [INFO] Processing chunk 220/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769624] [INFO] Processing chunk 221/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769725] [INFO] Processing chunk 222/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769822] [INFO] Processing chunk 223/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.769918] [INFO] Processing chunk 224/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770026] [INFO] Processing chunk 225/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770121] [INFO] Processing chunk 226/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770242] [INFO] Processing chunk 227/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770363] [INFO] Processing chunk 228/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770469] [INFO] Processing chunk 229/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770565] [INFO] Processing chunk 230/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770665] [INFO] Processing chunk 231/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770762] [INFO] Processing chunk 232/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770858] [INFO] Processing chunk 233/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.770955] [INFO] Processing chunk 234/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771087] [INFO] Processing chunk 235/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771215] [INFO] Processing chunk 236/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771322] [INFO] Processing chunk 237/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771423] [INFO] Processing chunk 238/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771524] [INFO] Processing chunk 239/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771646] [INFO] Processing chunk 240/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771765] [INFO] Processing chunk 241/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771871] [INFO] Processing chunk 242/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.771972] [INFO] Processing chunk 243/400 from drug-label-0004-of-0013.json
[2025-09-06T13:07:01.772071] [INFO] Processing chunk 244/400 from drug-label-0004-of-0013.json
